R;Spieler;Team;Pos;GP;PIM Total;2' ;5';10';GM;MP
42;Steinmann Janick;Kloten Flyers;Stürmer;16;8;4;0;0;0;0
43;Setzinger Oliver;Lausanne HC;Stürmer;7;8;4;0;0;0;0
44;Sciaroni Gregory;HC Davos;Stürmer;6;8;4;0;0;0;0
45;Schäppi Reto;ZSC Lions;Stürmer;18;8;4;0;0;0;0
46;Romy Kevin;Genève-Servette HC;Stürmer;12;8;4;0;0;0;0
47;Rivera Christopher;Genève-Servette HC;Stürmer;12;8;4;0;0;0;0
48;Mottet Killian;Fribourg-Gottéron;Stürmer;9;8;4;0;0;0;0
49;Marti Christian;Genève-Servette HC;Verteidiger;12;8;4;0;0;0;0
50;Liniger Michael;Kloten Flyers;Stürmer;14;8;4;0;0;0;0
51;Kwiatkowski Joel;Fribourg-Gottéron;Verteidiger;10;8;4;0;0;0;0
52;Keller Ryan;ZSC Lions;Stürmer;18;8;4;0;0;0;0
53;Genazzi Joël;Lausanne HC;Verteidiger;7;8;4;0;0;0;0
54;Bodenmann Simon;Kloten Flyers;Stürmer;13;8;4;0;0;0;0
55;Vauclair Tristan;Fribourg-Gottéron;Stürmer;10;6;3;0;0;0;0
56;Trachsler Morris;ZSC Lions;Stürmer;15;6;3;0;0;0;0
57;Stoffel Andri;ZSC Lions;Verteidiger;18;6;3;0;0;0;0
58;Schneeberger Noah;HC Davos;Verteidiger;6;6;3;0;0;0;0
59;Schilt Sebastian;Fribourg-Gottéron;Verteidiger;10;6;3;0;0;0;0
60;Pouliot Marc-Antoine;Fribourg-Gottéron;Stürmer;10;6;3;0;0;0;0
61;McCarthy Steve;ZSC Lions;Verteidiger;18;6;3;0;0;0;0
62;Lemm Romano;Kloten Flyers;Stürmer;16;6;3;0;0;0;0
63;Lardi Federico;Lausanne HC;Verteidiger;7;6;3;0;0;0;0
64;Kparghai Clarence;HC Lugano;Verteidiger;5;6;3;0;0;0;0
65;Kenins Ronalds;ZSC Lions;Stürmer;18;6;3;0;0;0;0
66;Irmen Danny;HC Lugano;Stürmer;4;6;3;0;0;0;0
67;Grieder Marc;HC Ambri-Piotta;Verteidiger;3;6;3;0;0;0;0
68;Gerber Roland;Genève-Servette HC;Stürmer;12;6;3;0;0;0;0
69;Fritsche John;Fribourg-Gottéron;Stürmer;10;6;3;0;0;0;0
70;Forster Beat;HC Davos;Verteidiger;6;6;3;0;0;0;0
71;Dubé Christian;Fribourg-Gottéron;Stürmer;10;6;3;0;0;0;0
72;Bühler Cyrill;Kloten Flyers;Stürmer;16;6;3;0;0;0;0
73;Almond Cody;Genève-Servette HC;Stürmer;12;6;3;0;0;0;0
74;Walser Samuel;HC Davos;Stürmer;6;4;2;0;0;0;0
75;Von Arx Reto;HC Davos;Stürmer;3;4;2;0;0;0;0
76;Ulmer Stefan;HC Lugano;Verteidiger;5;4;2;0;0;0;0
77;Trunz Adrian;HC Ambri-Piotta;Verteidiger;4;4;2;0;0;0;0
78;Stoop Lukas;Kloten Flyers;Verteidiger;9;4;2;0;0;0;0
79;Sprunger Julien;Fribourg-Gottéron;Stürmer;10;4;2;0;0;0;0
80;Sieber Lukas;HC Davos;Stürmer;3;4;2;0;0;0;0
81;Sidler Patrick;HC Ambri-Piotta;Verteidiger;4;4;2;0;0;0;0
82;Sannitz Raffaele;HC Lugano;Stürmer;5;4;2;0;0;0;0
83;Rod Noah;Genève-Servette HC;Stürmer;12;4;2;0;0;0;0
84;Plüss Benny;Fribourg-Gottéron;Stürmer;10;4;2;0;0;0;0
85;Paulsson Marcus;HC Davos;Stürmer;6;4;2;0;0;0;0
86;Nilsson Robert;ZSC Lions;Stürmer;18;4;2;0;0;0;0
87;Neuenschwander Caryl;Lausanne HC;Stürmer;7;4;2;0;0;0;0
88;Mueller Peter;Kloten Flyers;Stürmer;10;4;2;0;0;0;0
89;Mieville Alain;HC Ambri-Piotta;Stürmer;4;4;2;0;0;0;0
90;Lindgren Perttu;HC Davos;Stürmer;6;4;2;0;0;0;0
91;Leeger Larri;Lausanne HC;Verteidiger;7;4;2;0;0;0;0
92;Kobach Reto;HC Ambri-Piotta;Verteidiger;4;4;2;0;0;0;0
93;Guerra Samuel;HC Davos;Verteidiger;6;4;2;0;0;0;0
94;Giroux Alexandre;HC Ambri-Piotta;Stürmer;4;4;2;0;0;0;0
95;Frick Lukas;Kloten Flyers;Verteidiger;16;4;2;0;0;0;0
96;Bürgler Dario;HC Davos;Stürmer;6;4;2;0;0;0;0
97;Birbaum Alain;Fribourg-Gottéron;Verteidiger;6;4;2;0;0;0;0
98;Bieber Matthias;Kloten Flyers;Stürmer;16;4;2;0;0;0;0
99;Baltisberger Chris;ZSC Lions;Stürmer;17;4;2;0;0;0;0
100;Back Rene;HC Davos;Verteidiger;6;4;2;0;0;0;0
101;Antonietti Benjamin;Lausanne HC;Stürmer;7;4;2;0;0;0;0
102;Walsky Eric;HC Lugano;Stürmer;5;2;1;0;0;0;0
103;Vauclair Julien;HC Lugano;Verteidiger;5;2;1;0;0;0;0
104;Tabacek Jan;ZSC Lions;Verteidiger;4;2;1;0;0;0;0
105;Steiner Daniel;HC Ambri-Piotta;Stürmer;4;2;1;0;0;0;0
106;Shannon Ryan;ZSC Lions;Stürmer;18;2;1;0;0;0;0
107;Seydoux Philippe;Lausanne HC;Verteidiger;7;2;1;0;0;0;0
108;Senteler Sven;ZSC Lions;Stürmer;15;2;1;0;0;0;0
109;Schlumpf Dominik;HC Lugano;Verteidiger;4;2;1;0;0;0;0
110;Savary Paul;Lausanne HC;Stürmer;7;2;1;0;0;0;0
111;Reichert Marc;HC Ambri-Piotta;Stürmer;4;2;1;0;0;0;0
112;Pettersson Fredrik;HC Lugano;Stürmer;5;2;1;0;0;0;0
113;Noreau Maxim;HC Ambri-Piotta;Verteidiger;4;2;1;0;0;0;0
114;Mercier Jonathan;Genève-Servette HC;Verteidiger;12;2;1;0;0;0;0
115;Leone Robin;Kloten Flyers;Stürmer;7;2;1;0;0;0;0
116;Koistinen Ville;HC Davos;Verteidiger;6;2;1;0;0;0;0
117;Jacquemet Arnaud;Genève-Servette HC;Stürmer;12;2;1;0;0;0;0
118;Hirschi Steve;HC Lugano;Verteidiger;5;2;1;0;0;0;0
119;Herren Yannick;Kloten Flyers;Stürmer;16;2;1;0;0;0;0
120;Hasani Adam;Fribourg-Gottéron;Stürmer;6;2;1;0;0;0;0
121;Grassi Daniele;HC Ambri-Piotta;Stürmer;4;2;1;0;0;0;0
122;Gautschi Marc;HC Ambri-Piotta;Verteidiger;4;2;1;0;0;0;0
123;Froidevaux Etienne;Lausanne HC;Stürmer;7;2;1;0;0;0;0
124;Daugavins Kaspars;Genève-Servette HC;Stürmer;12;2;1;0;0;0;0
125;Corvi Enzo;HC Davos;Stürmer;6;2;1;0;0;0;0
126;Conz Florian;Lausanne HC;Stürmer;7;2;1;0;0;0;0
127;Bianchi Elias;HC Ambri-Piotta;Stürmer;4;2;1;0;0;0;0
128;Bang Daniel;Lausanne HC;Stürmer;7;2;1;0;0;0;0
129;Williams Jason;HC Ambri-Piotta;Stürmer;2;0;0;0;0;0;0
130;Von Arx Jan;HC Davos;Verteidiger;6;0;0;0;0;0;0
131;Stalder Ralph;Lausanne HC;Verteidiger;7;0;0;0;0;0;0
132;Stafford Garrett;Genève-Servette HC;Verteidiger;1;0;0;0;0;0;0
133;Schnyder Daniel;ZSC Lions;Verteidiger;18;0;0;0;0;0;0
134;Schlagenhauf Roman;HC Ambri-Piotta;Stürmer;4;0;0;0;0;0;0
135;Ryser Sven;HC Davos;Stürmer;6;0;0;0;0;0;0
136;Rizzi Sandro;HC Davos;Verteidiger;6;0;0;0;0;0;0
137;Reuille Sebastien;HC Lugano;Stürmer;5;0;0;0;0;0;0
138;Reist Alain;Lausanne HC;Verteidiger;3;0;0;0;0;0;0
139;Ranov Anton;HC Davos;Stürmer;2;0;0;0;0;0;0
140;Primeau Josh;Lausanne HC;Stürmer;2;0;0;0;0;0;0
141;Petrell Lennart;Genève-Servette HC;Stürmer;12;0;0;0;0;0;0
142;Pestoni Inti;HC Ambri-Piotta;Stürmer;4;0;0;0;0;0;0
143;Pedretti Marco;HC Ambri-Piotta;Stürmer;4;0;0;0;0;0;0
144;Nordlund Markus;HC Ambri-Piotta;Verteidiger;2;0;0;0;0;0;0
145;Murray Brady;HC Lugano;Stürmer;5;0;0;0;0;0;0
146;Monnet Thibaut;Fribourg-Gottéron;Stürmer;9;0;0;0;0;0;0
147;Mauldin Greg;Fribourg-Gottéron;Stürmer;10;0;0;0;0;0;0
148;Lhotak Lukas;HC Ambri-Piotta;Stürmer;2;0;0;0;0;0;0
149;Lemm Aurelio;Kloten Flyers;Stürmer;12;0;0;0;0;0;0
150;Lehtonen Mikko;HC Lugano;Stürmer;2;0;0;0;0;0;0
151;Lauper Adrien;Fribourg-Gottéron;Stürmer;6;0;0;0;0;0;0
152;Kutlak Zdenek;HC Davos;Verteidiger;4;0;0;0;0;0;0
153;Künzle Mike;ZSC Lions;Stürmer;7;0;0;0;0;0;0
154;Kostner Diego;HC Lugano;Stürmer;5;0;0;0;0;0;0
155;Kienzle Lorenz;HC Lugano;Verteidiger;5;0;0;0;0;0;0
156;Kast Timothy;Genève-Servette HC;Stürmer;1;0;0;0;0;0;0
157;Iglesias Frédéric;Genève-Servette HC;Verteidiger;12;0;0;0;0;0;0
158;Hytönen Juha-Pekka;Lausanne HC;Stürmer;7;0;0;0;0;0;0
159;Huguenin Anthony;Fribourg-Gottéron;Verteidiger;10;0;0;0;0;0;0
160;Hoffmann Luka;Kloten Flyers;Stürmer;13;0;0;0;0;0;0
161;Hennessy Josh;Kloten Flyers;Stürmer;6;0;0;0;0;0;0
162;Heikkinen Ilkka;HC Lugano;Verteidiger;2;0;0;0;0;0;0
163;Hächler Cedric;ZSC Lions;Verteidiger;3;0;0;0;0;0;0
164;Guggisberg Peter;HC Davos;Stürmer;2;0;0;0;0;0;0
165;Girardin Lionel;Genève-Servette HC;Verteidiger;11;0;0;0;0;0;0
166;Gailland Jérémy;Lausanne HC;Stürmer;4;0;0;0;0;0;0
167;Fischer Jannik;Lausanne HC;Verteidiger;7;0;0;0;0;0;0
168;Fazzini Luca;HC Lugano;Stürmer;1;0;0;0;0;0;0
169;El Assaoui Sami;HC Ambri-Piotta;Verteidiger;3;0;0;0;0;0;0
170;Duca Paolo;HC Ambri-Piotta;Stürmer;4;0;0;0;0;0;0
171;Dal Pian Giacomo;HC Lugano;Stürmer;2;0;0;0;0;0;0
172;Conne Flavien;HC Lugano;Stürmer;5;0;0;0;0;0;0
173;Chavaillaz Benjamin;HC Ambri-Piotta;Verteidiger;4;0;0;0;0;0;0
174;Camperchioli Luca;HC Davos;Verteidiger;2;0;0;0;0;0;0
175;Bykov Andrey;Fribourg-Gottéron;Stürmer;10;0;0;0;0;0;0
176;Burki Codey;Lausanne HC;Stürmer;1;0;0;0;0;0;0
177;Blatter Florian;HC Lugano;Verteidiger;4;0;0;0;0;0;0
178;Berthon Eliot;Genève-Servette HC;Stürmer;12;0;0;0;0;0;0
179;Bastl Mark;ZSC Lions;Stürmer;18;0;0;0;0;0;0
180;Bärtschi Patrik;ZSC Lions;Stürmer;18;0;0;0;0;0;0
181;Augsburger Gaëtan;Lausanne HC;Stürmer;4;0;0;0;0;0;0
182;Ambühl Andres;HC Davos;Stürmer;4;0;0;0;0;0;0
183;Aeschlimann Marc;HC Davos;Stürmer;2;0;0;0;0;0;0
184;Abplanalp Marc;Fribourg-Gottéron;Verteidiger;5;0;0;0;0;0;0
