Tag;Datum;Zeit;Home;Away;Resultat;Drittel;OT/SO;S;Versch.;Stadion;Zus.
Di;31.03.2009;19:45;Kloten Flyers;HC Davos; 2:1; 0:1|0:0|1:0|1:0;OT;;False;Kloten;7624
Do;02.04.2009;19:48;HC Davos;Kloten Flyers; 6:5; 3:1|0:3|2:1|1:0;OT;;False;Vaillant Arena;6599
Sa;04.04.2009;20:15;Kloten Flyers;HC Davos; 1:2; 1:0|0:1|0:1;;;False;Kloten;7624
Di;07.04.2009;20:15;HC Davos;Kloten Flyers; 0:4; 0:1|0:1|0:2;;;False;Vaillant Arena Davos;6926
Do;09.04.2009;20:15;Kloten Flyers;HC Davos; 2:4; 1:0|0:2|1:2;;;False;Kloten;7624
Sa;11.04.2009;20:15;HC Davos;Kloten Flyers; 0:1; 0:0|0:0|0:0|0:1;OT;;False;Vaillant Arena;6926
Mo;13.04.2009;16:32;Kloten Flyers;HC Davos; 1:2; 0:0|0:2|1:0;;;False;Kloten;7624
