Tag;Datum;Zeit;Home;Away;Resultat;Drittel;OT/SO;S;Versch.;Stadion;Zus.
Sa;10.04.2010;19:46;SC Bern;Genève-Servette HC; 3:2; 0:0|1:0|1:2|1:0;OT;;False;PostFinance Arena;17131
Di;13.04.2010;19:45;Genève-Servette HC;SC Bern; 5:4; 2:0|1:2|2:2;;;False;Les Vernets Genève;7202
Do;15.04.2010;20:15;SC Bern;Genève-Servette HC; 6:2; 3:1|3:1|0:0;;;False;PostFinance Arena;17131
Sa;17.04.2010;20:15;Genève-Servette HC;SC Bern; 3:4; 1:1|1:1|1:1|0:1;OT;;False;Les Vernets Genève;7202
Di;20.04.2010;20:15;SC Bern;Genève-Servette HC; 2:3; 0:1|1:0|1:1|0:1;OT;;False;PostFinance Arena;17131
Do;22.04.2010;20:15;Genève-Servette HC;SC Bern; 2:1; 0:0|1:1|1:0;;;False;Les Vernets Genève;7202
Sa;24.04.2010;20:15;SC Bern;Genève-Servette HC; 4:1; 2:1|1:0|1:0;;;False;PostFinance Arena;17131
