Tag;Datum;Zeit;Home;Away;Resultat;Drittel;OT/SO;S;Versch.;Stadion;Zus.
Fr;26.03.2010;20:00;EHC Visp;Lausanne HC; 5:1; 1:0|3:0|1:1;;;False;Litternahalle Visp;4300
So;28.03.2010;16:00;Lausanne HC;EHC Visp; 6:2; 1:1|1:1|4:0;;;False;Lausanne Malley;7522
Di;30.03.2010;20:00;EHC Visp;Lausanne HC; 1:3; 0:2|1:1|0:0;;;False;Litternahalle Visp;4045
Do;01.04.2010;20:00;Lausanne HC;EHC Visp; 2:1; 0:0|0:0|1:1|1:0;OT;;False;Lausanne Malley;8665
Sa;03.04.2010;19:45;EHC Visp;Lausanne HC; 0:4; 0:0|0:2|0:2;;;False;Litternahalle Visp;4300
