Tag;Datum;Zeit;Home;Away;Resultat;Drittel;OT/SO;S;Versch.;Stadion;Zus.
Fr;16.03.2012;19:45;Lausanne HC;SC Langenthal; 6:1; 4:0|2:0|0:1;;;False;Lausanne Malley;7714
So;18.03.2012;18:30;SC Langenthal;Lausanne HC; 2:3; 1:1|0:1|1:0|0:1;OT;;False;Schoren Langenthal;4038
Di;20.03.2012;19:45;Lausanne HC;SC Langenthal; 0:1; ;SO;;False;Lausanne Malley;7265
Fr;23.03.2012;19:45;SC Langenthal;Lausanne HC; 3:1; 1:0|2:0|0:1;;;False;Schoren Langenthal;4482
So;25.03.2012;18:30;Lausanne HC;SC Langenthal; 3:4; 1:1|0:1|2:2;;;False;Lausanne Malley;7581
Di;27.03.2012;19:45;SC Langenthal;Lausanne HC; 4:1; 2:0|1:1|1:0;;;False;Schoren Langenthal;4800
