Tag;Datum;Zeit;Home;Away;Resultat;Drittel;OT/SO;S;Versch.;Stadion;Zus.
Di;19.03.2013;20:00;EHC Olten;Lausanne HC; 3:4; 0:1|2:1|1:1|0:1;SO;;False;KEB Kleinholz, Olten;4646
Fr;22.03.2013;20:00;Lausanne HC;EHC Olten; 5:3; 2:1|0:1|3:1;;;False;P. de Malley, Lausanne;7528
So;24.03.2013;18:15;EHC Olten;Lausanne HC; 3:4; 1:0|1:0|1:3|0:1;OT;;False;KEB Kleinholz, Olten;6040
Di;26.03.2013;20:00;Lausanne HC;EHC Olten; 5:4; 2:2|1:1|2:1;;;False;P. de Malley, Lausanne;8655
