Tag;Datum;Zeit;Home;Away;Resultat;Drittel;OT/SO;S;Versch.;Stadion;Zus.
Di;17.03.2015;19:45;SCL Tigers;EHC Olten; 2:3; 1:0|0:2|1:1;;;False;Ilfis Stadion, Langnau;6050
Fr;20.03.2015;19:45;EHC Olten;SCL Tigers; 1:4; 0:0|1:2|0:2;;;False;KEB Kleinholz, Olten;6270
So;22.03.2015;18:15;SCL Tigers;EHC Olten; 4:2; 0:2|1:0|3:0;;;False;Ilfis Stadion, Langnau;6050
Di;24.03.2015;19:45;EHC Olten;SCL Tigers; 2:1; 0:0|1:1|1:0;;;False;KEB Kleinholz, Olten;6270
Fr;27.03.2015;19:45;SCL Tigers;EHC Olten; 2:4; 0:3|2:0|0:1;;;False;Ilfis Stadion, Langnau;6050
So;29.03.2015;18:15;EHC Olten;SCL Tigers; 1:5; 0:3|1:0|0:2;;;False;KEB Kleinholz, Olten;6270
Di;31.03.2015;19:45;SCL Tigers;EHC Olten; 5:2; 1:1|2:1|2:0;;;False;Ilfis Stadion, Langnau;6050
