Tag;Datum;Zeit;Home;Away;Resultat;Drittel;OT/SO;S;Versch.;Stadion;Zus.
Sa;02.04.2016;20:15;HC Lugano;SC Bern; 5:4; 2:0|2:3|1:1;;;False;Pista Resega, Porza;7800
Di;05.04.2016;20:15;SC Bern;HC Lugano; 1:0; 0:0|0:0|1:0;;;False;PostFinance-Arena, Bern;17031
Do;07.04.2016;20:15;HC Lugano;SC Bern; 2:3; 0:0|2:1|0:1|0:1;OT;;False;Pista Resega, Porza;7800
Sa;09.04.2016;20:15;SC Bern;HC Lugano; 2:1; 0:1|0:0|1:0|1:0;OT;;False;PostFinance-Arena, Bern;17031
Di;12.04.2016;20:15;HC Lugano;SC Bern; 2:3; 1:0|0:2|1:1;;;False;Pista Resega, Porza;7800
