Tag;Datum;Zeit;Home;Away;Resultat;Drittel;OT/SO;S;Versch.;Stadion;Zus.
Sa;12.04.2014;20:15;ZSC Lions;Kloten Flyers; 1:0; 0:0|0:0|1:0;;;False;Hallenstadion AG, Zürich;11200
Di;15.04.2014;20:15;Kloten Flyers;ZSC Lions; 1:2; 1:1|0:0|0:1;;;False;Kolping Arena, Kloten;7624
Do;17.04.2014;20:15;ZSC Lions;Kloten Flyers; 5:2; 2:0|3:1|0:1;;;False;Hallenstadion AG, Zürich;11200
Sa;19.04.2014;20:15;Kloten Flyers;ZSC Lions; 1:2; 1:0|0:1|0:0|0:1;SO;;False;Kolping Arena, Kloten;7624
