Tag;Datum;Zeit;Home;Away;Resultat;Drittel;OT/SO;S;Versch.;Stadion;Zus.
Sa;19.09.2009;19:45;HC Davos;Kloten Flyers; 5:1; 2:0|1:1|2:0;;;False;Vaillant Arena Davos;4825
Sa;19.09.2009;19:45;Fribourg-Gottéron;HC Lugano; 1:4; 0:3|0:1|1:0;;;False;Fribourg St-Léonard;7000
Sa;19.09.2009;19:45;SC Rapperswil-Jona Lakers;EV Zug; 2:3; 2:1|0:1|0:1;;;False;Diners Club Arena;4807
Sa;19.09.2009;19:45;SCL Tigers;ZSC Lions; 3:5; 1:1|1:1|1:3;;;False;Ilfishalle Langnau;4589
Di;22.09.2009;19:45;HC Ambri-Piotta;SCL Tigers; 4:5; 1:0|1:2|2:2|0:1;SO;;False;Ambri Valascia;3482
Di;22.09.2009;19:45;EHC Biel;SC Bern; 8:4; 2:0|2:1|4:3;;;False;Eisstadion Biel;5122
Di;22.09.2009;19:45;Kloten Flyers;Fribourg-Gottéron; 3:2; 0:1|0:0|3:1;;;False;Kolping Arena Kloten;4655
Di;22.09.2009;19:45;SC Rapperswil-Jona Lakers;HC Davos; 3:2; 1:0|1:2|1:0;;;False;Diners Club Arena;4831
Di;22.09.2009;19:45;HC Lugano;ZSC Lions; 1:2; 0:1|0:0|1:0|0:1;SO;;False;Lugano;4068
Di;22.09.2009;19:45;EV Zug;Genève-Servette HC; 3:1; 1:0|1:0|1:1;;;False;Zug;3683
Fr;25.09.2009;19:45;SC Bern;SC Rapperswil-Jona Lakers; 5:4; 1:3|2:1|2:0;;;False;PostFinance Arena;14552
Fr;25.09.2009;19:45;Kloten Flyers;HC Lugano; 3:2; 0:0|2:1|1:1;;;False;Kolping Arena Kloten;5663
Fr;25.09.2009;19:45;EV Zug;SCL Tigers; 3:0; 2:0|0:0|1:0;;;False;Zug;3533
Fr;25.09.2009;20:03;EHC Biel;HC Ambri-Piotta; 3:1; 1:1|1:0|1:0;;;False;Eisstadion Biel;4751
Fr;25.09.2009;20:15;Fribourg-Gottéron;Genève-Servette HC; 1:2; 0:0|0:0|1:2;;;False;Fribourg St-Léonard;7000
Sa;26.09.2009;19:45;HC Ambri-Piotta;EV Zug; 1:3; 0:0|1:1|0:2;;;False;Ambri Valascia;4021
Sa;26.09.2009;19:45;HC Davos;Fribourg-Gottéron; 6:2; 4:0|1:2|1:0;;;False;Vaillant Arena Davos;3965
Sa;26.09.2009;19:45;SC Rapperswil-Jona Lakers;EHC Biel; 6:0; 2:0|2:0|2:0;;;False;Diners Club Arena;4019
Sa;26.09.2009;19:45;HC Lugano;SC Bern; 0:4; 0:2|0:1|0:1;;;False;Lugano;4722
Sa;26.09.2009;19:45;SCL Tigers;Kloten Flyers; 1:2; 1:1|0:0|0:0|0:1;SO;;False;Ilfishalle Langnau;4778
Fr;02.10.2009;19:45;SC Bern;Kloten Flyers; 2:3; 0:0|1:1|1:1|0:1;SO;;False;PostFinance Arena;15152
Fr;02.10.2009;19:45;HC Davos;SCL Tigers; 13:4; 8:2|3:1|2:1;;;False;Vaillant Arena Davos;3902
Fr;02.10.2009;19:45;Fribourg-Gottéron;SC Rapperswil-Jona Lakers; 0:4; 0:2|0:2|0:0;;;False;Fribourg St-Léonard;7000
Fr;02.10.2009;19:45;Genève-Servette HC;HC Lugano; 5:2; 2:0|2:1|1:1;;;False;Les Vernets Genève;6457
Fr;02.10.2009;19:45;ZSC Lions;HC Ambri-Piotta; 5:2; 1:0|2:1|2:1;;;False;Hallenstadion Zürich;6917
Fr;02.10.2009;19:45;EV Zug;EHC Biel; 1:3; 1:1|0:2|0:0;;;False;Zug;3331
Sa;03.10.2009;19:43;SC Rapperswil-Jona Lakers;Genève-Servette HC; 5:2; 2:1|3:1|0:0;;;False;Diners Club Arena;4219
Sa;03.10.2009;19:45;HC Ambri-Piotta;HC Davos; 1:2; 0:0|0:0|1:1|0:1;OT;;False;Ambri Valascia;4147
Sa;03.10.2009;19:45;EHC Biel;Fribourg-Gottéron; 4:0; 0:0|3:0|1:0;;;False;Biel;5212
Sa;03.10.2009;19:45;Kloten Flyers;ZSC Lions; 4:3; 0:1|3:2|0:0|1:0;SO;;False;Kolping Arena Kloten;6742
Sa;03.10.2009;19:45;HC Lugano;EV Zug; 1:6; 0:1|1:2|0:3;;;False;Lugano;3816
Sa;03.10.2009;19:45;SCL Tigers;SC Bern; 0:1; 0:0|0:0|0:0|0:1;OT;;False;Ilfishalle Langnau;5786
Di;06.10.2009;19:44;SC Bern;Fribourg-Gottéron; 5:1; 0:1|4:0|1:0;;;False;PostFinance Arena;15975
Di;06.10.2009;19:45;HC Davos;EV Zug; 1:4; 0:2|0:1|1:1;;;False;Vaillant Arena Davos;4659
Di;06.10.2009;19:45;Kloten Flyers;Genève-Servette HC; 5:4; 1:2|1:1|2:1|1:0;SO;;False;Kolping Arena Kloten;4987
Di;06.10.2009;19:45;SCL Tigers;SC Rapperswil-Jona Lakers; 3:2; 0:0|1:1|2:1;;;False;Ilfishalle Langnau;4516
Di;06.10.2009;19:45;ZSC Lions;EHC Biel; 5:2; 2:1|1:0|2:1;;;False;Hallenstadion Zürich;7059
Di;06.10.2009;20:15;HC Lugano;HC Ambri-Piotta; 5:6; 2:2|3:1|0:2|0:1;SO;;False;Lugano;6671
Fr;09.10.2009;19:45;Genève-Servette HC;SCL Tigers; 8:2; 3:1|2:0|3:1;;;False;Les Vernets Genève;5283
Fr;09.10.2009;19:45;SC Bern;HC Davos; 5:4; 1:0|2:3|1:1|1:0;SO;;False;PostFinance Arena;17131
Fr;09.10.2009;19:45;EHC Biel;Kloten Flyers; 1:3; 0:0|1:2|0:1;;;False;Biel;4858
Fr;09.10.2009;19:45;Fribourg-Gottéron;HC Ambri-Piotta; 3:1; 0:0|2:1|1:0;;;False;Fribourg St-Léonard;7000
Fr;09.10.2009;19:45;SC Rapperswil-Jona Lakers;HC Lugano; 3:2; 1:0|0:2|2:0;;;False;Diners Club Arena;4917
Fr;09.10.2009;19:45;EV Zug;ZSC Lions; 5:0; ;;ff;False;Zug;5472
Sa;10.10.2009;19:45;HC Ambri-Piotta;SC Rapperswil-Jona Lakers; 3:2; 0:0|1:2|2:0;;;False;Ambri Valascia;3738
Sa;10.10.2009;19:45;HC Davos;Genève-Servette HC; 0:4; 0:0|0:2|0:2;;;False;Vaillant Arena Davos;4143
Sa;10.10.2009;19:45;Kloten Flyers;EV Zug; 2:3; 0:0|0:1|2:1|0:1;OT;;False;Kolping Arena Kloten;5269
Sa;10.10.2009;19:45;HC Lugano;EHC Biel; 2:3; 0:0|2:3|0:0;;;False;Lugano;3386
Sa;10.10.2009;19:45;SCL Tigers;Fribourg-Gottéron; 1:2; 1:1|0:1|0:0;;;False;Ilfishalle Langnau;5248
So;11.10.2009;15:45;ZSC Lions;SC Bern; 3:4; 0:0|2:1|1:2|0:1;OT;;False;Hallenstadion Zürich;8409
Di;13.10.2009;19:45;Genève-Servette HC;SC Bern; 4:3; 1:0|1:3|1:0|1:0;SO;;False;Les Vernets Genève;6542
Di;13.10.2009;19:45;EHC Biel;SCL Tigers; 5:2; 1:0|3:1|1:1;;;False;Biel;5114
Di;13.10.2009;19:45;Kloten Flyers;HC Ambri-Piotta; 5:1; 2:1|3:0|0:0;;;False;Kolping Arena Kloten;4895
Di;13.10.2009;19:45;HC Lugano;HC Davos; 1:5; 0:2|1:3|0:0;;;False;Lugano;3237
Di;13.10.2009;19:45;ZSC Lions;SC Rapperswil-Jona Lakers; 2:4; 0:0|2:2|0:2;;;False;Hallenstadion Zürich;7197
Di;13.10.2009;19:45;EV Zug;Fribourg-Gottéron; 4:0; 0:0|2:0|2:0;;;False;Zug;3766
Fr;16.10.2009;19:45;SC Bern;EV Zug; 3:4; 1:2|0:0|2:2;;;False;PostFinance Arena;15432
Fr;16.10.2009;19:45;HC Davos;EHC Biel; 3:2; 0:2|0:0|2:0|1:0;SO;;False;Vaillant Arena Davos;3770
Fr;16.10.2009;19:45;Fribourg-Gottéron;ZSC Lions; 1:7; 0:1|0:4|1:2;;;False;Fribourg St-Léonard;7000
Fr;16.10.2009;19:45;Genève-Servette HC;HC Ambri-Piotta; 5:2; 2:0|2:1|1:1;;;False;Les Vernets Genève;6185
Fr;16.10.2009;19:45;SC Rapperswil-Jona Lakers;Kloten Flyers; 2:4; 0:0|2:2|0:2;;;False;Diners Club Arena;5219
Fr;16.10.2009;19:45;SCL Tigers;HC Lugano; 2:3; 0:1|1:1|1:1;;;False;Ilfishalle Langnau;4622
Sa;17.10.2009;19:45;HC Ambri-Piotta;SC Bern; 3:4; 0:1|1:2|2:1;;;False;Ambri Valascia;3827
Sa;17.10.2009;19:45;EHC Biel;Genève-Servette HC; 4:2; 4:0|0:2|0:0;;;False;Eisstadion Biel ;4807
Sa;17.10.2009;19:45;Kloten Flyers;HC Davos; 4:3; 0:0|4:2|0:1;;;False;Kolping Arena Kloten;6823
Sa;17.10.2009;19:45;HC Lugano;Fribourg-Gottéron; 4:2; 2:2|1:0|1:0;;;False;Lugano;3733
Sa;17.10.2009;19:45;ZSC Lions;SCL Tigers; 4:2; 0:0|0:2|4:0;;;False;Hallenstadion Zürich;7202
Sa;17.10.2009;19:45;EV Zug;SC Rapperswil-Jona Lakers; 1:2; 0:0|1:1|0:1;;;False;Zug;4456
Fr;23.10.2009;19:45;HC Ambri-Piotta;EHC Biel; 3:4; 0:3|2:1|1:0;;;False;Ambri Valascia;3518
Fr;23.10.2009;19:45;HC Davos;ZSC Lions; 1:4; 0:2|1:1|0:1;;;False;Vaillant Arena Davos;4378
Fr;23.10.2009;19:45;SC Rapperswil-Jona Lakers;SC Bern; 5:1; 3:0|1:0|1:1;;;False;Diners Club Arena;5279
Fr;23.10.2009;19:45;HC Lugano;Kloten Flyers; 6:3; 3:0|2:1|1:2;;;False;Lugano;4062
Fr;23.10.2009;19:45;SCL Tigers;EV Zug; 5:0; 2:0|2:0|1:0;;;False;Ilfishalle Langnau;4452
Fr;23.10.2009;20:15;Genève-Servette HC;Fribourg-Gottéron; 3:2; 2:0|0:1|0:1|1:0;SO;;False;Les Vernets Genève;7140
Sa;24.10.2009;19:45;SC Bern;HC Lugano; 4:2; 3:0|1:0|0:2;;;False;PostFinance Arena;16014
Sa;24.10.2009;19:45;EHC Biel;SC Rapperswil-Jona Lakers; 0:2; 0:0|0:1|0:1;;;False;Biel;5086
Sa;24.10.2009;19:45;Kloten Flyers;SCL Tigers; 5:4; 2:2|2:1|1:1;;;False;Kolping Arena Kloten;5123
Sa;24.10.2009;19:45;ZSC Lions;Genève-Servette HC; 6:4; 2:2|1:2|3:0;;;False;Hallenstadion Zürich;6992
Sa;24.10.2009;19:45;EV Zug;HC Ambri-Piotta; 3:1; 1:1|0:0|2:0;;;False;Zug;4346
Sa;24.10.2009;20:00;Fribourg-Gottéron;HC Davos; 1:3; 1:0|0:2|0:1;;;False;Fribourg St-Léonard;7000
Di;27.10.2009;19:45;HC Davos;SC Rapperswil-Jona Lakers; 2:1; 1:1|0:0|1:0;;;False;Vaillant Arena Davos;3149
Di;27.10.2009;19:45;Genève-Servette HC;EV Zug; 4:1; 2:1|2:0|0:0;;;False;Les Vernets Genève;6216
Di;27.10.2009;19:45;SCL Tigers;HC Ambri-Piotta; 5:2; 1:0|2:2|2:0;;;False;Ilfishalle Langnau;4474
Di;27.10.2009;19:45;ZSC Lions;HC Lugano; 6:7; 3:2|1:2|2:2|0:1;SO;;False;Hallenstadion Zürich;7409
Di;27.10.2009;19:47;Fribourg-Gottéron;Kloten Flyers; 4:3; 1:0|2:2|1:1;;;False;Fribourg St-Léonard;6720
Fr;30.10.2009;19:45;HC Ambri-Piotta;ZSC Lions; 1:3; 0:0|0:0|1:3;;;False;Ambri Valascia;3194
Fr;30.10.2009;19:45;EHC Biel;EV Zug; 2:4; 0:0|2:2|0:2;;;False;Eisstadion Biel;4711
Fr;30.10.2009;19:45;Kloten Flyers;SC Bern; 1:4; 0:4|1:0|0:0;;;False;Kolping Arena Kloten;6253
Fr;30.10.2009;19:45;SC Rapperswil-Jona Lakers;Fribourg-Gottéron; 2:5; 0:0|2:2|0:3;;;False;Diners Club Arena;5011
Fr;30.10.2009;19:45;HC Lugano;Genève-Servette HC; 1:4; 0:1|1:2|0:1;;;False;Lugano;3727
Fr;30.10.2009;19:45;SCL Tigers;HC Davos; 4:3; 2:2|1:1|1:0;;;False;Ilfishalle Langnau;5689
Sa;31.10.2009;15:45;ZSC Lions;Kloten Flyers; 7:3; 2:2|3:0|2:1;;;False;Hallenstadion Zürich;8395
Sa;31.10.2009;19:45;SC Bern;SCL Tigers; 2:1; 0:0|0:0|2:1;;;False;PostFinance Arena;16777
Sa;31.10.2009;19:45;HC Davos;HC Ambri-Piotta; 3:1; 1:1|0:0|2:0;;;False;Vaillant Arena Davos;4538
Sa;31.10.2009;19:45;Fribourg-Gottéron;EHC Biel; 6:3; 2:2|1:1|3:0;;;False;Fribourg St-Léonard;7000
Sa;31.10.2009;19:45;Genève-Servette HC;SC Rapperswil-Jona Lakers; 4:1; 0:1|1:0|3:0;;;False;Les Vernets Genève;6341
Sa;31.10.2009;19:45;EV Zug;HC Lugano; 4:5; 1:2|2:2|1:0|0:1;OT;;False;Zug;4545
Di;10.11.2009;19:45;Kloten Flyers;SC Rapperswil-Jona Lakers; 4:2; 0:1|2:1|2:0;;;False;Kolping Arena Kloten;5166
Di;10.11.2009;19:45;ZSC Lions;Genève-Servette HC; 3:4; 1:1|0:2|2:0|0:1;OT;;False;Hallenstadion Zürich;6916
Di;10.11.2009;19:45;SC Bern;EHC Biel; 5:3; 1:1|1:2|3:0;;;False;PostFinance Arena;15684
Fr;13.11.2009;19:45;HC Davos;SC Bern; 3:5; 1:3|0:0|2:2;;;False;Vaillant Arena Davos;5266
Fr;13.11.2009;19:45;Kloten Flyers;EHC Biel; 6:1; 3:0|1:0|2:1;;;False;Kolping Arena Kloten;5014
Fr;13.11.2009;19:45;SCL Tigers;Genève-Servette HC; 5:0; 2:0|2:0|1:0;;;False;Ilfishalle Langnau;4579
Sa;14.11.2009;19:45;SC Bern;ZSC Lions; 1:3; 0:0|0:1|1:2;;;False;PostFinance Arena;15708
Sa;14.11.2009;19:45;EHC Biel;HC Lugano; 0:3; 0:0|0:2|0:1;;;False;Eisstadion Biel;5018
Sa;14.11.2009;19:45;Fribourg-Gottéron;SCL Tigers; 9:4; 4:0|3:2|2:2;;;False;Fribourg St-Léonard;7000
Sa;14.11.2009;19:45;SC Rapperswil-Jona Lakers;HC Ambri-Piotta; 3:1; 0:0|0:1|3:0;;;False;Diners Club Arena;4819
Sa;14.11.2009;19:45;EV Zug;Kloten Flyers; 3:2; 1:0|2:1|0:1;;;False;Zug;4324
Sa;14.11.2009;20:15;Genève-Servette HC;HC Davos; 4:3; 1:0|0:1|3:2;;;False;Les Vernets Genève;6623
So;15.11.2009;15:45;HC Ambri-Piotta;Fribourg-Gottéron; 1:5; 0:2|0:1|1:2;;;False;Ambri Valascia;3637
So;15.11.2009;15:45;HC Lugano;SC Rapperswil-Jona Lakers; 2:1; 2:0|0:0|0:1;;;False;Lugano;4083
Di;17.11.2009;19:45;EHC Biel;ZSC Lions; 2:5; 0:1|2:1|0:3;;;False;Biel;4173
Di;17.11.2009;19:45;Fribourg-Gottéron;SC Bern; 2:1; 1:1|0:0|0:0|1:0;SO;;False;Fribourg St-Léonard;7000
Di;17.11.2009;19:45;Genève-Servette HC;Kloten Flyers; 3:2; 1:1|1:0|0:1|1:0;SO;;False;Les Vernets Genève;6031
Di;17.11.2009;19:45;SC Rapperswil-Jona Lakers;SCL Tigers; 3:6; 0:1|2:1|1:4;;;False;Diners Club Arena;3679
Di;17.11.2009;19:45;EV Zug;HC Davos; 2:3; 0:1|2:0|0:1|0:1;OT;;False;Zug;4650
Di;17.11.2009;20:15;HC Ambri-Piotta;HC Lugano; 3:7; 0:2|2:4|1:1;;;False;Ambri Valascia;4996
Do;19.11.2009;19:45;ZSC Lions;EV Zug; 4:1; 2:0|1:1|1:0;;;False;Hallenstadion Zürich;7509
Fr;20.11.2009;19:45;HC Davos;Kloten Flyers; 2:1; 1:1|1:0|0:0;;;False;Vaillant Arena Davos;3807
Fr;20.11.2009;19:45;Fribourg-Gottéron;EHC Biel; 4:1; 2:0|1:0|1:1;;;False;Fribourg St-Léonard;7000
Fr;20.11.2009;19:45;SCL Tigers;HC Ambri-Piotta; 3:1; 0:0|2:0|1:1;;;False;Ilfishalle Langnau;4969
Sa;21.11.2009;18:30;Kloten Flyers;HC Davos; 2:3; 0:1|1:1|1:1;;;False;Kolping Arena Kloten;6491
Sa;21.11.2009;19:45;HC Ambri-Piotta;SCL Tigers; 5:4; 0:2|3:2|1:0|1:0;SO;;False;Ambri Valascia;3088
Sa;21.11.2009;19:45;SC Bern;Genève-Servette HC; 1:4; 1:1|0:1|0:2;;;False;PostFinance Arena;15488
Sa;21.11.2009;19:45;EHC Biel;Fribourg-Gottéron; 4:5; 1:1|1:2|2:1|0:1;OT;;False;Biel;5355
Sa;21.11.2009;19:45;SC Rapperswil-Jona Lakers;ZSC Lions; 0:6; 0:0|0:4|0:2;;;False;Diners Club Arena;5084
Sa;21.11.2009;19:45;HC Lugano;EV Zug; 4:1; 2:0|2:1|0:0;;;False;Lugano;4334
So;22.11.2009;15:45;Genève-Servette HC;SC Bern; 0:1; 0:1|0:0|0:0;;;False;Les Vernets Genève;6948
So;22.11.2009;15:45;EV Zug;HC Lugano; 7:4; 2:0|2:3|3:1;;;False;Zug;4099
Di;24.11.2009;19:45;Genève-Servette HC;EHC Biel; 5:3; 1:0|1:3|3:0;;;False;Les Vernets Genève;5622
Di;24.11.2009;19:45;ZSC Lions;SCL Tigers; 4:3; 2:0|0:0|2:3;;;False;Hallenstadion Zürich;7052
Fr;27.11.2009;19:45;SC Bern;HC Ambri-Piotta; 3:2; 0:1|1:0|2:1;;;False;PostFinance Arena;14588
Fr;27.11.2009;19:45;Genève-Servette HC;SCL Tigers; 3:4; 0:1|2:0|1:2|0:1;SO;;False;Les Vernets Genève;6235
Fr;27.11.2009;19:45;HC Lugano;EHC Biel; 5:4; 2:2|0:1|2:1|1:0;SO;;False;Lugano;3470
Sa;28.11.2009;19:45;SC Rapperswil-Jona Lakers;SC Bern; 2:3; 1:0|0:1|1:1|0:1;SO;;False;Diners Club Arena;4706
Sa;28.11.2009;19:45;HC Ambri-Piotta;ZSC Lions; 5:2; 4:1|0:0|1:1;;;False;Ambri Valascia;3676
Sa;28.11.2009;19:45;EHC Biel;Genève-Servette HC; 1:4; 1:1|0:2|0:1;;;False;Eisstdion Biel;4380
Sa;28.11.2009;19:45;Fribourg-Gottéron;HC Davos; 1:4; 0:1|0:2|1:1;;;False;Fribourg St-Léonard;7000
Sa;28.11.2009;19:45;Kloten Flyers;HC Lugano; 5:2; 2:1|1:1|2:0;;;False;Kolping Arena Kloten;5743
Sa;28.11.2009;19:45;SCL Tigers;EV Zug; 4:2; 0:2|1:0|3:0;;;False;Ilfishalle Langnau;4984
So;29.11.2009;15:45;HC Davos;SC Rapperswil-Jona Lakers; 6:1; 2:1|3:0|1:0;;;False;Vaillant Arena Davos;5705
So;29.11.2009;15:45;ZSC Lions;Kloten Flyers; 1:2; 1:0|0:0|0:1|0:1;SO;;False;Hallenstadion Zürich;9312
So;29.11.2009;15:45;EV Zug;Fribourg-Gottéron; 1:3; 0:0|0:1|1:2;;;False;Zug;4171
Di;01.12.2009;19:45;SC Bern;Kloten Flyers; 2:1; 0:1|2:0|0:0;;;False;PostFinance Arena;14385
Di;01.12.2009;19:45;SC Rapperswil-Jona Lakers;EHC Biel; 1:5; 0:0|0:3|1:2;;;False;Diners Club Arena;3471
Di;01.12.2009;19:45;SCL Tigers;HC Davos; 5:2; 2:0|1:1|2:1;;;False;Ilfishalle Langnau;4869
Di;01.12.2009;19:45;EV Zug;ZSC Lions; 6:4; 2:2|2:2|2:0;;;False;Zug;4124
Di;01.12.2009;20:15;Genève-Servette HC;Fribourg-Gottéron; 5:2; 1:0|2:2|2:0;;;False;Les Vernets Genève;6912
Di;01.12.2009;20:15;HC Lugano;HC Ambri-Piotta; 5:4; 2:3|0:1|2:0|1:0;OT;;False;Lugano;6210
Fr;04.12.2009;19:45;HC Ambri-Piotta;SC Rapperswil-Jona Lakers; 2:4; 0:1|1:3|1:0;;;False;Ambri Valascia;3010
Fr;04.12.2009;19:45;Kloten Flyers;EV Zug; 2:3; 0:1|0:1|2:1;;;False;Kolping Arena Kloten;5289
Fr;04.12.2009;19:45;ZSC Lions;EHC Biel; 4:1; 0:0|2:1|2:0;;;False;Hallenstadion Zürich;7018
Sa;05.12.2009;19:45;SC Bern;HC Davos; 3:2; 0:1|1:1|2:0;;;False;PostFinance Arena;17131
Sa;05.12.2009;19:45;EHC Biel;SCL Tigers; 2:0; 1:0|0:0|1:0;;;False;Biel;4963
Sa;05.12.2009;19:45;Fribourg-Gottéron;ZSC Lions; 10:5; 4:2|4:1|2:2;;;False;Fribourg St-Léonard;7000
Sa;05.12.2009;19:45;Genève-Servette HC;Kloten Flyers; 1:2; 0:0|0:0|1:1|0:1;OT;;False;Les Vernets Genève;6608
Sa;05.12.2009;19:45;SC Rapperswil-Jona Lakers;HC Lugano; 2:0; 1:0|1:0|0:0;;;False;Diners Club Arena;4819
Sa;05.12.2009;19:45;EV Zug;HC Ambri-Piotta; 5:4; 2:1|1:3|1:0|1:0;SO;;False;Zug;4196
So;06.12.2009;15:45;HC Lugano;SC Bern; 3:2; 0:0|3:2|0:0;;;False;Lugano;4216
So;06.12.2009;15:45;SCL Tigers;Fribourg-Gottéron; 3:4; 0:3|0:0|3:1;;;False;Ilfishalle Langnau;6550
So;06.12.2009;15:45;Genève-Servette HC;HC Davos; 1:4; 0:0|0:3|1:1;;;False;Les Vernets Genève;5963
Di;08.12.2009;19:45;ZSC Lions;HC Davos; 2:3; 0:1|1:0|1:2;;;False;Hallenstadion Zürich;7966
Fr;11.12.2009;19:45;HC Davos;HC Lugano; 1:2; 0:0|1:1|0:0|0:1;OT;;False;Vaillant Arena Davos;5024
Fr;11.12.2009;19:45;Fribourg-Gottéron;HC Ambri-Piotta; 6:4; 2:1|2:2|2:1;;;False;Fribourg St-Léonard;7000
Fr;11.12.2009;19:45;Kloten Flyers;EHC Biel; 6:4; 2:1|1:1|3:2;;;False;Kolping Arena Kloten;4860
Fr;11.12.2009;19:45;SCL Tigers;SC Rapperswil-Jona Lakers; 6:2; 2:0|2:1|2:1;;;False;Ilfishalle Langnau;4672
Fr;11.12.2009;19:47;Genève-Servette HC;ZSC Lions; 4:3; 0:1|3:1|1:1;;;False;Les Vernets Genève;7086
Sa;12.12.2009;19:45;HC Ambri-Piotta;Kloten Flyers; 3:4; 0:0|0:3|3:0|0:1;SO;;False;Ambri Valascia;3175
Sa;12.12.2009;19:45;EHC Biel;Fribourg-Gottéron; 4:3; 1:2|2:1|0:0|1:0;SO;;False;Biel;5178
Sa;12.12.2009;19:45;Genève-Servette HC;SC Bern; 1:3; 1:0|0:0|0:3;;;False;Les Vernets Genève;6681
Sa;12.12.2009;19:45;SC Rapperswil-Jona Lakers;ZSC Lions; 4:0; 1:0|2:0|1:0;;;False;Diners Club Arena;4884
Sa;12.12.2009;19:45;EV Zug;HC Davos; 3:2; 1:1|1:1|1:0;;;False;Zug;5724
So;13.12.2009;15:45;HC Lugano;SCL Tigers; 5:1; 1:0|2:0|2:1;;;False;Lugano;3761
Di;22.12.2009;19:45;HC Ambri-Piotta;SCL Tigers; 0:3; 0:1|0:1|0:1;;;False;Ambri Valascia;2134
Di;22.12.2009;19:45;HC Davos;EHC Biel; 4:1; 1:1|2:0|1:0;;;False;Vaillant Arena Davos;3892
Di;22.12.2009;19:45;Fribourg-Gottéron;Kloten Flyers; 2:4; 1:1|1:3|0:0;;;False;jFribourg St-Léonard;7000
Di;22.12.2009;19:45;Genève-Servette HC;SC Rapperswil-Jona Lakers; 2:1; 1:0|0:1|1:0;;;False;Les Vernets Genève;7166
Di;22.12.2009;19:45;ZSC Lions;SC Bern; 5:4; 2:3|1:1|1:0|1:0;OT;;False;Hallenstadion Zürich;9034
Di;22.12.2009;19:45;EV Zug;HC Lugano; 6:3; 1:1|2:2|3:0;;;False;Zug;5077
Mi;23.12.2009;19:45;SC Bern;Fribourg-Gottéron; 3:4; 0:1|1:0|2:2|0:1;SO;;False;PostFinance Arena;17131
