Tag;Datum;Zeit;Home;Away;Resultat;Drittel;OT/SO;S;Versch.;Stadion;Zus.
Di;15.09.2015;19:45;EV Zug;Kloten Flyers; 4:3; 1:0|2:2|1:1;;;False;BOSSARD Arena, Zug;5827
Fr;18.09.2015;19:45;SC Bern;EV Zug; 2:3; 0:1|1:1|1:1;;;False;PostFinance-Arena, Bern;15456
Fr;18.09.2015;19:45;HC Davos;HC Ambri-Piotta; 3:4; 1:1|2:1|0:2;;;False;Vaillant Arena, Davos;3890
Fr;18.09.2015;19:45;Kloten Flyers;SCL Tigers; 3:2; 1:0|2:1|0:1;;;False;SWISS Arena, Kloten;3614
Fr;18.09.2015;19:45;HC Lugano;EHC Biel; 1:2; 0:2|1:0|0:0;;;False;Pista Resega, Porza;5063
Fr;18.09.2015;19:45;ZSC Lions;Fribourg-Gottéron; 3:4; 2:0|1:2|0:1|0:1;SO;;False;Hallenstadion AG, Zürich;8931
Fr;18.09.2015;19:47;Genève-Servette HC;Lausanne HC; 1:3; 0:1|1:2|0:0;;;False;Les Vernets, Genève;6684
Sa;19.09.2015;19:45;EHC Biel;HC Davos; 5:1; 2:0|2:0|1:1;;;False;Tissot Arena, Biel-Bienne;6521
Sa;19.09.2015;19:45;Fribourg-Gottéron;SC Bern; 5:3; 2:1|1:0|2:2;;;False;BCF Arena, Fribourg;6700
Sa;19.09.2015;19:45;SCL Tigers;ZSC Lions; 4:6; 1:3|1:1|2:2;;;False;Ilfis Stadion, Langnau;5917
Sa;19.09.2015;19:45;Lausanne HC;Kloten Flyers; 4:2; 3:0|0:1|1:1;;;False;P. de Malley, Lausanne;5544
Sa;19.09.2015;19:45;EV Zug;Genève-Servette HC; 3:0; 2:0|0:0|1:0;;;False;BOSSARD Arena, Zug;6446
Sa;19.09.2015;20:30;HC Ambri-Piotta;HC Lugano; 3:1; 2:0|0:1|1:0;;;False;Stadio Valascia, Ambri;6500
Do;24.09.2015;19:45;HC Lugano;Genève-Servette HC; 5:1; 2:0|2:1|1:0;;;False;Pista Resega, Porza;4887
Fr;25.09.2015;19:45;Lausanne HC;EV Zug; 2:5; 0:0|1:2|1:3;;;False;P. de Malley, Lausanne;5850
Fr;25.09.2015;19:45;HC Ambri-Piotta;Fribourg-Gottéron; 1:3; 0:2|1:0|0:1;;;False;Stadio Valascia, Ambri;5157
Fr;25.09.2015;19:45;SCL Tigers;HC Lugano; 3:4; 0:1|2:0|1:2|0:1;SO;;False;Ilfis Stadion, Langnau;5638
Fr;25.09.2015;19:45;ZSC Lions;Kloten Flyers; 3:4; 0:2|1:1|2:1;;;False;Hallenstadion AG, Zürich;9581
Fr;25.09.2015;19:48;Genève-Servette HC;EHC Biel; 3:2; 1:0|0:1|2:1;;;False;Les Vernets, Genève;5956
Sa;26.09.2015;19:45;SC Bern;ZSC Lions; 1:2; 0:1|1:1|0:0;;;False;PostFinance-Arena, Bern;15503
Sa;26.09.2015;19:45;EHC Biel;HC Ambri-Piotta; 0:5; 0:2|0:1|0:2;;;False;Tissot Arena, Biel-Bienne;5883
Sa;26.09.2015;19:45;Fribourg-Gottéron;Lausanne HC; 2:0; 1:0|0:0|1:0;;;False;BCF Arena, Fribourg;6700
Sa;26.09.2015;19:45;Kloten Flyers;HC Davos; 5:1; 0:1|5:0|0:0;;;False;SWISS Arena, Kloten;4710
Sa;26.09.2015;19:45;EV Zug;SCL Tigers; 5:0; 4:0|1:0|0:0;;;False;BOSSARD Arena, Zug;6622
So;27.09.2015;15:45;HC Davos;SC Bern; 3:1; 2:0|0:0|1:1;;;False;Vaillant Arena, Davos;5048
Fr;02.10.2015;19:45;HC Ambri-Piotta;EV Zug; 1:4; 0:3|0:1|1:0;;;False;Stadio Valascia, Ambri;5256
Fr;02.10.2015;19:45;HC Davos;SCL Tigers; 4:2; 1:1|1:0|2:1;;;False;Vaillant Arena, Davos;4049
Fr;02.10.2015;19:45;Fribourg-Gottéron;EHC Biel; 6:1; 1:0|1:0|4:1;;;False;BCF Arena, Fribourg;6079
Fr;02.10.2015;19:45;Kloten Flyers;HC Lugano; 2:1; 1:0|0:0|0:1|1:0;SO;;False;SWISS Arena, Kloten;5706
Fr;02.10.2015;19:45;Lausanne HC;SC Bern; 1:4; 1:1|0:2|0:1;;;False;P. de Malley, Lausanne;6715
Fr;02.10.2015;19:45;ZSC Lions;Genève-Servette HC; 0:4; 0:3|0:0|0:1;;;False;Hallenstadion AG, Zürich;8347
Sa;03.10.2015;19:45;SC Bern;Kloten Flyers; 2:1; 1:0|0:1|1:0;;;False;PostFinance-Arena, Bern;15364
Sa;03.10.2015;19:45;EHC Biel;Lausanne HC; 0:2; 0:0|0:0|0:2;;;False;Tissot Arena, Biel-Bienne;5565
Sa;03.10.2015;19:45;Genève-Servette HC;HC Davos; 2:4; 0:1|1:0|1:3;;;False;Les Vernets, Genève;6497
Sa;03.10.2015;19:45;SCL Tigers;HC Ambri-Piotta; 4:2; 2:1|0:1|2:0;;;False;Ilfis Stadion, Langnau;6000
Sa;03.10.2015;19:45;HC Lugano;Fribourg-Gottéron; 4:1; 3:0|0:0|1:1;;;False;Pista Resega, Porza;5461
Sa;03.10.2015;19:45;EV Zug;ZSC Lions; 1:3; 1:1|0:0|0:2;;;False;BOSSARD Arena, Zug;6788
Di;06.10.2015;19:45;Lausanne HC;HC Ambri-Piotta; 2:1; 1:0|1:0|0:1;;;False;P. de Malley, Lausanne;6211
Fr;09.10.2015;19:45;SC Bern;HC Lugano; 3:1; 2:1|0:0|1:0;;;False;PostFinance-Arena, Bern;15801
Fr;09.10.2015;19:45;EHC Biel;SCL Tigers; 2:5; 2:2|0:1|0:2;;;False;Tissot Arena, Biel-Bienne;6374
Fr;09.10.2015;19:45;Fribourg-Gottéron;EV Zug; 6:3; 3:1|1:2|2:0;;;False;BCF Arena, Fribourg;5819
Fr;09.10.2015;19:45;Kloten Flyers;Genève-Servette HC; 3:1; 1:1|1:0|1:0;;;False;SWISS Arena, Kloten;3328
Fr;09.10.2015;19:45;ZSC Lions;HC Davos; 3:2; 1:1|1:0|1:1;;;False;Hallenstadion AG, Zürich;9947
Sa;10.10.2015;19:45;Genève-Servette HC;SC Bern; 5:4; 2:1|1:0|2:3;;;False;Les Vernets, Genève;6599
Sa;10.10.2015;19:45;HC Davos;Lausanne HC; 2:4; 2:0|0:3|0:1;;;False;Vaillant Arena, Davos;4718
Sa;10.10.2015;19:45;HC Ambri-Piotta;Kloten Flyers; 1:4; 0:2|0:0|1:2;;;False;Stadio Valascia, Ambri;5236
Sa;10.10.2015;19:45;SCL Tigers;Fribourg-Gottéron; 5:2; 1:0|1:0|3:2;;;False;Ilfis Stadion, Langnau;6000
Sa;10.10.2015;19:45;HC Lugano;ZSC Lions; 2:3; 1:1|1:1|0:0|0:1;OT;;False;Pista Resega, Porza;5634
Sa;10.10.2015;19:45;EV Zug;EHC Biel; 3:4; 1:0|1:2|1:1|0:1;SO;;False;BOSSARD Arena, Zug;5917
Di;13.10.2015;19:45;Kloten Flyers;HC Ambri-Piotta; 2:5; 0:2|2:2|0:1;;;False;SWISS Arena, Kloten;3896
Di;13.10.2015;19:45;SC Bern;Genève-Servette HC; 3:2; 1:1|1:0|0:1|1:0;SO;;False;PostFinance-Arena, Bern;15056
Di;13.10.2015;19:45;EHC Biel;EV Zug; 2:3; 1:0|0:2|1:1;;;False;Tissot Arena, Biel-Bienne;5351
Di;13.10.2015;19:45;Fribourg-Gottéron;SCL Tigers; 2:1; 0:0|1:0|1:1;;;False;BCF Arena, Fribourg;5606
Di;13.10.2015;19:45;Lausanne HC;HC Davos; 1:6; 1:0|0:4|0:2;;;False;P. de Malley, Lausanne;6747
Di;13.10.2015;19:45;ZSC Lions;HC Lugano; 5:3; 0:1|4:1|1:1;;;False;Hallenstadion AG, Zürich;9109
Do;15.10.2015;19:45;Genève-Servette HC;SCL Tigers; 4:0; 2:0|2:0|0:0;;;False;Les Vernets, Genève;5981
Fr;16.10.2015;19:45;HC Ambri-Piotta;Genève-Servette HC; 5:2; 1:1|1:1|3:0;;;False;Stadio Valascia, Ambri;5080
Fr;16.10.2015;19:45;Fribourg-Gottéron;HC Davos; 4:2; 1:1|0:1|3:0;;;False;BCF Arena, Fribourg;6173
Fr;16.10.2015;19:45;EHC Biel;Kloten Flyers; 3:2; 3:1|0:0|0:1;;;False;Tissot Arena, Biel-Bienne;5519
Fr;16.10.2015;19:45;SCL Tigers;SC Bern; 4:2; 1:2|2:0|1:0;;;False;Ilfis Stadion, Langnau;6000
Fr;16.10.2015;19:45;EV Zug;HC Lugano; 5:1; 2:0|3:0|0:1;;;False;BOSSARD Arena, Zug;6626
Fr;16.10.2015;19:45;Lausanne HC;ZSC Lions; 1:2; 1:0|0:0|0:1|0:1;OT;;False;P. de Malley, Lausanne;6447
Sa;17.10.2015;19:45;ZSC Lions;HC Ambri-Piotta; 5:2; 3:1|1:1|1:0;;;False;Hallenstadion AG, Zürich;9544
Sa;17.10.2015;19:45;SC Bern;EHC Biel; 4:1; 1:0|2:1|1:0;;;False;PostFinance-Arena, Bern;15903
Sa;17.10.2015;19:45;Kloten Flyers;Fribourg-Gottéron; 3:1; 1:1|1:0|1:0;;;False;SWISS Arena, Kloten;4054
Sa;17.10.2015;19:45;HC Davos;EV Zug; 2:3; 0:0|0:2|2:0|0:1;OT;;False;Vaillant Arena, Davos;4705
Sa;17.10.2015;19:45;HC Lugano;Lausanne HC; 2:0; 0:0|1:0|1:0;;;False;Pista Resega, Porza;5534
Di;20.10.2015;19:45;SC Bern;HC Ambri-Piotta; 6:3; 0:2|1:1|5:0;;;False;PostFinance-Arena, Bern;14952
Di;20.10.2015;19:45;Genève-Servette HC;Fribourg-Gottéron; 3:5; 0:1|1:2|2:2;;;False;Les Vernets, Genève;6778
Di;20.10.2015;19:45;Lausanne HC;SCL Tigers; 4:3; 0:0|0:1|3:2|1:0;OT;;False;P. de Malley, Lausanne;6644
Di;20.10.2015;19:45;HC Davos;HC Lugano; 5:0; 0:0|2:0|3:0;;;False;Vaillant Arena, Davos;3989
Di;20.10.2015;20:05;Kloten Flyers;EV Zug; 3:1; 0:0|1:1|2:0;;;False;SWISS Arena, Kloten;3589
Di;20.10.2015;21:05;ZSC Lions;EHC Biel; 6:1; 2:1|3:0|1:0;;;False;Hallenstadion AG, Zürich;8837
Fr;23.10.2015;19:45;HC Ambri-Piotta;HC Davos; 4:5; 0:2|3:2|1:1;;;False;Stadio Valascia, Ambri;5128
Fr;23.10.2015;19:45;Fribourg-Gottéron;ZSC Lions; 3:1; 0:0|1:1|2:0;;;False;BCF Arena, Fribourg;6157
Fr;23.10.2015;19:45;EV Zug;SC Bern; 3:0; 1:0|2:0|0:0;;;False;BOSSARD Arena, Zug;6570
Fr;23.10.2015;19:45;SCL Tigers;Kloten Flyers; 4:5; 0:3|2:1|2:1;;;False;Ilfis Stadion, Langnau;5842
Fr;23.10.2015;19:45;EHC Biel;HC Lugano; 5:1; 2:0|1:1|2:0;;;False;Tissot Arena, Biel-Bienne;5665
Sa;24.10.2015;19:45;HC Davos;EHC Biel; 6:3; 1:1|2:0|3:2;;;False;Vaillant Arena, Davos;4341
Sa;24.10.2015;19:45;Genève-Servette HC;EV Zug; 4:3; 2:0|1:1|0:2|1:0;SO;;False;Les Vernets, Genève;6453
Sa;24.10.2015;19:45;Kloten Flyers;Lausanne HC; 4:5; 1:1|2:2|1:2;;;False;SWISS Arena, Kloten;3657
Sa;24.10.2015;19:45;SC Bern;Fribourg-Gottéron; 5:1; 1:0|3:1|1:0;;;False;PostFinance-Arena, Bern;16974
Sa;24.10.2015;20:30;HC Lugano;HC Ambri-Piotta; 6:3; 3:2|0:0|3:1;;;False;Pista Resega, Porza;7800
So;25.10.2015;15:45;ZSC Lions;SCL Tigers; 6:3; 2:1|1:1|3:1;;;False;Hallenstadion AG, Zürich;10430
Fr;30.10.2015;19:45;HC Lugano;SCL Tigers; 4:2; 1:2|0:0|3:0;;;False;Pista Resega, Porza;5227
Fr;30.10.2015;19:45;Kloten Flyers;ZSC Lions; 3:5; 0:1|2:2|1:2;;;False;SWISS Arena, Kloten;6124
Fr;30.10.2015;19:45;Fribourg-Gottéron;HC Ambri-Piotta; 2:5; 2:2|0:2|0:1;;;False;BCF Arena, Fribourg;6425
Fr;30.10.2015;19:45;EHC Biel;Genève-Servette HC; 2:3; 0:1|2:0|0:1|0:1;SO;;False;Tissot Arena, Biel-Bienne;5111
Fr;30.10.2015;19:45;SC Bern;HC Davos; 2:5; 0:2|1:1|1:2;;;False;PostFinance-Arena, Bern;16895
Sa;31.10.2015;19:45;Lausanne HC;Fribourg-Gottéron; 4:1; 1:0|2:0|1:1;;;False;P. de Malley, Lausanne;7140
Sa;31.10.2015;19:45;Genève-Servette HC;HC Lugano; 4:2; 2:1|1:1|1:0;;;False;Les Vernets, Genève;6513
Sa;31.10.2015;19:45;HC Davos;Kloten Flyers; 3:1; 2:0|0:0|1:1;;;False;Vaillant Arena, Davos;4725
Sa;31.10.2015;19:45;HC Ambri-Piotta;EHC Biel; 2:3; 2:0|0:1|0:1|0:1;OT;;False;Stadio Valascia, Ambri;5207
Di;10.11.2015;19:45;Lausanne HC;HC Lugano; 2:6; 2:1|0:2|0:3;;;False;P. de Malley, Lausanne;6687
Do;12.11.2015;19:45;Genève-Servette HC;ZSC Lions; 4:3; 1:1|1:1|1:1|1:0;SO;;False;Les Vernets, Genève;6406
Fr;13.11.2015;19:45;SC Bern;Lausanne HC; 2:5; 0:2|0:2|2:1;;;False;PostFinance-Arena, Bern;15803
Fr;13.11.2015;19:45;SCL Tigers;HC Davos; 6:0; 2:0|1:0|3:0;;;False;Ilfis Stadion, Langnau;6000
Fr;13.11.2015;19:45;HC Lugano;Kloten Flyers; 3:2; 1:1|1:0|1:1;;;False;Pista Resega, Porza;5426
Fr;13.11.2015;19:45;EHC Biel;Fribourg-Gottéron; 1:3; 1:1|0:1|0:1;;;False;Tissot Arena, Biel-Bienne;6521
Fr;13.11.2015;19:45;EV Zug;HC Ambri-Piotta; 5:0; 2:0|2:0|1:0;;;False;BOSSARD Arena, Zug;6726
Sa;14.11.2015;19:45;Kloten Flyers;SC Bern; 4:2; 2:1|0:0|2:1;;;False;SWISS Arena, Kloten;5154
Sa;14.11.2015;19:45;Lausanne HC;EHC Biel; 3:2; 1:0|1:2|1:0;;;False;P. de Malley, Lausanne;6553
Sa;14.11.2015;19:45;HC Ambri-Piotta;SCL Tigers; 4:2; 1:1|2:0|1:1;;;False;Stadio Valascia, Ambri;5217
Sa;14.11.2015;19:45;Fribourg-Gottéron;HC Lugano; 3:1; 0:0|2:1|1:0;;;False;BCF Arena, Fribourg;6221
Sa;14.11.2015;19:45;HC Davos;Genève-Servette HC; 2:3; 0:2|1:1|1:0;;;False;Vaillant Arena, Davos;4345
So;15.11.2015;15:45;ZSC Lions;EV Zug; 5:3; 1:0|1:2|3:1;;;False;Hallenstadion AG, Zürich;11200
Di;17.11.2015;19:45;HC Ambri-Piotta;Lausanne HC; 4:1; 1:0|1:1|2:0;;;False;Stadio Valascia, Ambri;4280
Di;17.11.2015;19:45;HC Davos;ZSC Lions; 4:2; 1:0|1:2|2:0;;;False;Vaillant Arena, Davos;4445
Di;17.11.2015;19:45;Genève-Servette HC;Kloten Flyers; 3:1; 0:0|2:0|1:1;;;False;Les Vernets, Genève;5855
Di;17.11.2015;19:45;EV Zug;Fribourg-Gottéron; 3:2; 2:1|0:0|1:1;;;False;BOSSARD Arena, Zug;6098
Di;17.11.2015;19:45;HC Lugano;SC Bern; 6:3; 1:0|3:2|2:1;;;False;Pista Resega, Porza;5236
Di;17.11.2015;19:45;SCL Tigers;EHC Biel; 7:0; 1:0|5:0|1:0;;;False;Ilfis Stadion, Langnau;5945
Fr;20.11.2015;19:45;SC Bern;Fribourg-Gottéron; 4:2; 2:0|0:2|2:0;;;False;PostFinance-Arena, Bern;16228
Fr;20.11.2015;19:45;EHC Biel;EV Zug; 0:6; 0:1|0:3|0:2;;;False;Tissot Arena, Biel-Bienne;5535
Fr;20.11.2015;19:45;Genève-Servette HC;Lausanne HC; 3:0; 2:0|1:0|0:0;;;False;Les Vernets, Genève;7018
Fr;20.11.2015;19:45;Kloten Flyers;ZSC Lions; 4:3; 1:2|3:1|0:0;;;False;SWISS Arena, Kloten;5739
Fr;20.11.2015;19:45;SCL Tigers;HC Davos; 3:6; 0:4|1:1|2:1;;;False;Ilfis Stadion, Langnau;6000
Sa;21.11.2015;19:45;HC Ambri-Piotta;EHC Biel; 2:1; 0:0|1:0|1:1;;;False;Stadio Valascia, Ambri;5153
Sa;21.11.2015;19:45;EV Zug;HC Lugano; 3:4; 0:0|2:4|1:0;;;False;BOSSARD Arena, Zug;6550
Sa;21.11.2015;19:45;Fribourg-Gottéron;Genève-Servette HC; 2:4; 0:1|1:1|1:2;;;False;BCF Arena, Fribourg;6189
Sa;21.11.2015;19:45;Lausanne HC;SC Bern; 0:1; 0:0|0:0|0:1;;;False;P. de Malley, Lausanne;6383
Sa;21.11.2015;20:00;HC Davos;Kloten Flyers; 3:1; 1:0|1:0|1:1;;;False;Vaillant Arena, Davos;5010
Mo;23.11.2015;19:45;ZSC Lions;SCL Tigers; 2:1; 0:0|2:1|0:0;;;False;Hallenstadion AG, Zürich;9040
Fr;27.11.2015;19:45;HC Lugano;EV Zug; 1:2; 0:1|0:0|1:1;;;False;Pista Resega, Porza;5675
Fr;27.11.2015;19:45;ZSC Lions;Lausanne HC; 2:0; 0:0|1:0|1:0;;;False;Hallenstadion AG, Zürich;9218
Fr;27.11.2015;19:45;SC Bern;SCL Tigers; 5:6; 0:0|4:3|1:2|0:1;SO;;False;PostFinance-Arena, Bern;16956
Sa;28.11.2015;19:45;Fribourg-Gottéron;Kloten Flyers; 5:2; 2:1|0:0|3:1;;;False;BCF Arena, Fribourg;6095
Sa;28.11.2015;19:45;HC Davos;SC Bern; 4:3; 2:0|1:1|0:2|1:0;OT;;False;Vaillant Arena, Davos;6027
Sa;28.11.2015;19:45;EV Zug;EHC Biel; 5:2; 0:0|2:2|3:0;;;False;BOSSARD Arena, Zug;6206
Sa;28.11.2015;19:45;HC Ambri-Piotta;ZSC Lions; 1:4; 0:1|1:3|0:0;;;False;Stadio Valascia, Ambri;5028
Sa;28.11.2015;19:45;SCL Tigers;Genève-Servette HC; 4:3; 1:1|2:0|0:2|1:0;OT;;False;Ilfis Stadion, Langnau;5883
So;29.11.2015;15:45;EHC Biel;Fribourg-Gottéron; 5:4; 1:3|1:0|2:1|1:0;SO;;False;Tissot Arena, Biel-Bienne;6521
So;29.11.2015;15:45;Kloten Flyers;HC Ambri-Piotta; 7:4; 1:1|3:1|3:2;;;False;SWISS Arena, Kloten;5156
Di;01.12.2015;19:45;Lausanne HC;Fribourg-Gottéron; 6:3; 2:1|1:1|3:1;;;False;P. de Malley, Lausanne;6951
Di;01.12.2015;19:45;EHC Biel;HC Ambri-Piotta; 3:6; 1:3|1:0|1:3;;;False;Tissot Arena, Biel-Bienne;5577
Di;01.12.2015;19:45;Genève-Servette HC;SC Bern; 4:2; 1:0|2:0|1:2;;;False;Les Vernets, Genève;6477
Di;01.12.2015;19:45;HC Lugano;Kloten Flyers; 4:3; 2:1|2:2|0:0;;;False;Pista Resega, Porza;5068
Di;01.12.2015;19:45;SCL Tigers;ZSC Lions; 1:5; 0:1|1:3|0:1;;;False;Ilfis Stadion, Langnau;5344
Fr;04.12.2015;19:45;Fribourg-Gottéron;HC Lugano; 3:4; 1:2|0:1|2:0|0:1;SO;;False;BCF Arena, Fribourg;5703
Fr;04.12.2015;19:45;SC Bern;EHC Biel; 4:3; 1:1|0:1|3:1;;;False;PostFinance-Arena, Bern;15678
Fr;04.12.2015;19:45;ZSC Lions;EV Zug; 5:1; 0:0|3:1|2:0;;;False;Hallenstadion AG, Zürich;9555
Fr;04.12.2015;19:45;Kloten Flyers;SCL Tigers; 4:2; 1:1|2:0|1:1;;;False;SWISS Arena, Kloten;3840
Fr;04.12.2015;19:45;HC Davos;Lausanne HC; 7:5; 2:1|2:1|3:3;;;False;Vaillant Arena, Davos;4044
Sa;05.12.2015;19:45;HC Lugano;SC Bern; 4:2; 2:1|0:1|2:0;;;False;Pista Resega, Porza;5618
Sa;05.12.2015;19:45;Genève-Servette HC;ZSC Lions; 3:1; 0:0|2:1|1:0;;;False;Les Vernets, Genève;6856
Sa;05.12.2015;19:45;SCL Tigers;HC Ambri-Piotta; 2:1; 1:1|1:0|0:0;;;False;Ilfis Stadion, Langnau;6000
Sa;05.12.2015;19:45;EHC Biel;HC Davos; 1:5; 0:3|0:0|1:2;;;False;Tissot Arena, Biel-Bienne;6392
Sa;05.12.2015;19:45;EV Zug;Fribourg-Gottéron; 3:2; 2:2|0:0|0:0|1:0;SO;;False;BOSSARD Arena, Zug;6606
Sa;05.12.2015;19:45;Lausanne HC;Kloten Flyers; 2:1; 1:1|0:0|1:0;;;False;P. de Malley, Lausanne;6374
So;06.12.2015;15:45;HC Ambri-Piotta;Genève-Servette HC; 5:3; 0:1|1:2|4:0;;;False;Stadio Valascia, Ambri;5343
Di;08.12.2015;19:45;HC Lugano;EHC Biel; 3:1; 0:0|0:0|3:1;;;False;Pista Resega, Porza;4943
Di;08.12.2015;19:45;ZSC Lions;Fribourg-Gottéron; 4:1; 1:0|1:1|2:0;;;False;Hallenstadion AG, Zürich;9718
Di;08.12.2015;20:00;SC Bern;Lausanne HC; 2:3; 0:1|2:0|0:1|0:1;SO;;False;PostFinance-Arena, Bern;14967
Fr;11.12.2015;19:45;SCL Tigers;HC Lugano; 1:4; 0:2|0:1|1:1;;;False;Ilfis Stadion, Langnau;5873
Fr;11.12.2015;19:45;Kloten Flyers;ZSC Lions; 3:1; 1:0|1:0|1:1;;;False;SWISS Arena, Kloten;5677
Fr;11.12.2015;19:45;Fribourg-Gottéron;HC Davos; 1:9; 0:1|0:5|1:3;;;False;BCF Arena, Fribourg;5991
Fr;11.12.2015;19:45;EHC Biel;Lausanne HC; 1:2; 0:1|1:0|0:1;;;False;Tissot Arena, Biel-Bienne;5315
Fr;11.12.2015;19:45;SC Bern;HC Ambri-Piotta; 3:5; 0:1|2:3|1:1;;;False;PostFinance-Arena, Bern;15881
Fr;11.12.2015;20:15;Genève-Servette HC;EV Zug; 4:2; 0:1|3:0|1:1;;;False;Les Vernets, Genève;6469
Sa;12.12.2015;19:45;Lausanne HC;SCL Tigers; 6:3; 0:0|2:1|4:2;;;False;P. de Malley, Lausanne;6129
Sa;12.12.2015;19:45;HC Ambri-Piotta;Fribourg-Gottéron; 3:1; 0:0|2:1|1:0;;;False;Stadio Valascia, Ambri;4896
Sa;12.12.2015;19:45;HC Davos;Kloten Flyers; 3:2; 1:0|1:1|1:1;;;False;Vaillant Arena, Davos;5463
Sa;12.12.2015;19:45;HC Lugano;Genève-Servette HC; 7:2; 2:2|3:0|2:0;;;False;Pista Resega, Porza;5335
Sa;12.12.2015;19:45;EV Zug;SC Bern; 5:6; 2:2|1:3|2:1;;;False;BOSSARD Arena, Zug;6751
So;13.12.2015;15:45;ZSC Lions;EHC Biel; 2:5; 0:0|1:3|1:2;;;False;Hallenstadion AG, Zürich;10240
Mo;14.12.2015;19:45;Lausanne HC;Genève-Servette HC; 5:1; 1:0|3:1|1:0;;;False;P. de Malley, Lausanne;7600
Mo;14.12.2015;19:45;HC Davos;EHC Biel; 2:5; 1:0|1:4|0:1;;;False;Vaillant Arena, Davos;3554
Di;22.12.2015;19:45;HC Davos;HC Ambri-Piotta; 2:1; 1:0|0:0|0:1|1:0;OT;;False;Vaillant Arena, Davos;5587
Di;22.12.2015;19:45;ZSC Lions;HC Lugano; 4:2; 1:0|2:1|1:1;;;False;Hallenstadion AG, Zürich;11022
Di;22.12.2015;19:45;Lausanne HC;Genève-Servette HC; 0:3; 0:0|0:0|0:3;;;False;P. de Malley, Lausanne;7600
Di;22.12.2015;19:45;EV Zug;SCL Tigers; 2:3; 0:0|1:1|1:1|0:1;SO;;False;BOSSARD Arena, Zug;7015
Di;22.12.2015;19:45;Fribourg-Gottéron;SC Bern; 1:3; 0:1|1:2|0:0;;;False;BCF Arena, Fribourg;6700
Di;22.12.2015;19:45;EHC Biel;Kloten Flyers; 2:3; 2:1|0:1|0:0|0:1;OT;;False;Tissot Arena 1, Biel-Bienne;5940
Mi;23.12.2015;19:45;Genève-Servette HC;Fribourg-Gottéron; 5:2; 3:1|1:1|1:0;;;False;Les Vernets, Genève;7076
Mi;23.12.2015;19:45;SC Bern;ZSC Lions; 6:5; 1:0|2:3|2:2|1:0;SO;;False;PostFinance-Arena, Bern;16912
Mi;23.12.2015;19:45;HC Ambri-Piotta;Lausanne HC; 5:2; 2:1|1:0|2:1;;;False;Stadio Valascia, Ambri;6350
Mi;23.12.2015;19:45;HC Lugano;HC Davos; 3:2; 1:0|0:1|2:1;;;False;Pista Resega, Porza;6491
Mi;23.12.2015;19:45;SCL Tigers;EHC Biel; 3:4; 1:2|2:0|0:1|0:1;OT;;False;Ilfis Stadion, Langnau;6000
