Tag;Datum;Zeit;Home;Away;Resultat;Drittel;OT/SO;S;Versch.;Stadion;Zus.
Sa;25.01.2014;19:45;HC Lugano;SC Bern; 4:0; 3:0|0:0|1:0;;;False;Pista Resega, Porza;5451
Sa;25.01.2014;19:45;Lausanne HC;EV Zug; 3:1; 1:0|1:1|1:0;;;False;P. de Malley, Lausanne;6850
So;26.01.2014;15:45;EHC Biel;Fribourg-Gottéron; 2:1; 0:0|1:1|0:0|1:0;SO;;False;Eisstadion, Biel-Bienne;5085
So;26.01.2014;15:45;Kloten Flyers;ZSC Lions; 0:1; 0:0|0:0|0:1;;;False;Kolping Arena, Kloten;7173
Di;28.01.2014;19:45;Fribourg-Gottéron;HC Davos; 4:5; 2:0|0:2|2:2|0:1;SO;;False;BCF Arena, Fribourg;6700
Di;28.01.2014;19:45;Genève-Servette HC;EV Zug; 1:2; 1:0|0:0|0:1|0:1;OT;;False;Les Vernets, Genève;6817
Di;28.01.2014;19:45;HC Lugano;Lausanne HC; 8:2; 2:1|5:0|1:1;;;False;Pista Resega, Porza;4234
Di;28.01.2014;19:45;ZSC Lions;SC Rapperswil-Jona Lakers; 9:3; 1:1|5:1|3:1;;;False;Hallenstadion AG, Zürich;7875
Do;30.01.2014;19:45;HC Davos;Lausanne HC; 3:0; 2:0|0:0|1:0;;;False;Vaillant Arena, Davos;4616
Fr;31.01.2014;19:45;SC Bern;HC Ambri-Piotta; 4:2; 1:0|2:0|1:2;;;False;PostFinance-Arena, Bern;17131
Fr;31.01.2014;19:45;EHC Biel;Genève-Servette HC; 2:5; 1:0|0:2|1:3;;;False;Eisstadion, Biel-Bienne;4253
Fr;31.01.2014;19:45;Kloten Flyers;HC Lugano; 4:2; 3:0|1:2|0:0;;;False;Kolping Arena, Kloten;5993
Fr;31.01.2014;19:45;SC Rapperswil-Jona Lakers;ZSC Lions; 2:3; 0:0|0:1|2:1|0:1;OT;;False;Diners Club Arena, Rapperswil;4409
Fr;31.01.2014;19:45;EV Zug;Fribourg-Gottéron; 6:5; 1:4|3:1|2:0;;;False;BOSSARD Arena, Zug;6827
Sa;01.02.2014;19:45;HC Ambri-Piotta;SC Rapperswil-Jona Lakers; 5:4; 1:1|2:2|1:1|1:0;SO;;False;Stadio Valascia, Ambri;5287
Sa;01.02.2014;19:45;Fribourg-Gottéron;SC Bern; 3:2; 1:1|0:0|2:1;;;False;BCF Arena, Fribourg;6700
Sa;01.02.2014;19:45;HC Lugano;HC Davos; 2:3; 0:0|2:2|0:1;;;False;Pista Resega, Porza;6771
Sa;01.02.2014;19:45;Lausanne HC;EHC Biel; 4:2; 1:0|0:1|3:1;;;False;P. de Malley, Lausanne;7371
Sa;01.02.2014;19:45;ZSC Lions;EV Zug; 2:0; 1:0|0:0|1:0;;;False;Hallenstadion AG, Zürich;9139
So;02.02.2014;15:45;HC Davos;Genève-Servette HC; 4:6; 2:4|1:0|1:2;;;False;Vaillant Arena, Davos;5496
Di;25.02.2014;19:45;EV Zug;Fribourg-Gottéron; 4:5; 1:1|0:1|3:2|0:1;OT;;False;BOSSARD Arena, Zug;6207
Di;25.02.2014;19:45;HC Ambri-Piotta;ZSC Lions; 2:1; 1:1|0:0|0:0|1:0;OT;;False;Stadio Valascia, Ambri;4084
Di;25.02.2014;19:45;SC Bern;SC Rapperswil-Jona Lakers; 6:0; 2:0|3:0|1:0;;;False;PostFinance-Arena, Bern;15740
Di;25.02.2014;19:45;Genève-Servette HC;Kloten Flyers; 5:2; 2:0|2:1|1:1;;;False;Les Vernets, Genève;7038
Fr;28.02.2014;19:45;EHC Biel;SC Bern; 2:1; 0:0|0:1|2:0;;;False;Eisstadion, Biel-Bienne;5204
Fr;28.02.2014;19:45;Fribourg-Gottéron;Genève-Servette HC; 6:8; 1:4|3:2|2:2;;;False;BCF Arena, Fribourg;6700
Fr;28.02.2014;19:45;Kloten Flyers;HC Davos; 5:0; 2:0|2:0|1:0;;;False;Kolping Arena, Kloten;7132
Fr;28.02.2014;19:45;EV Zug;Lausanne HC; 1:0; 0:0|0:0|1:0;;;False;BOSSARD Arena, Zug;5391
Fr;28.02.2014;20:15;HC Ambri-Piotta;HC Lugano; 1:2; 1:1|0:0|0:0|0:1;OT;;False;Stadio Valascia, Ambri;6283
Sa;01.03.2014;19:45;SC Bern;Fribourg-Gottéron; 0:2; 0:1|0:1|0:0;;;False;PostFinance-Arena, Bern;17131
Sa;01.03.2014;19:45;HC Davos;ZSC Lions; 1:2; 0:0|1:1|0:1;;;False;Vaillant Arena, Davos;5854
Sa;01.03.2014;19:45;Genève-Servette HC;EHC Biel; 8:2; 3:1|2:1|3:0;;;False;Les Vernets, Genève;7057
Sa;01.03.2014;19:45;SC Rapperswil-Jona Lakers;Kloten Flyers; 1:4; 0:0|1:1|0:3;;;False;Diners Club Arena, Rapperswil;3793
Sa;01.03.2014;19:45;HC Lugano;EV Zug; 2:3; 0:1|1:0|1:1|0:1;SO;;False;Pista Resega, Porza;4551
Sa;01.03.2014;19:45;HC Ambri-Piotta;Lausanne HC; 1:2; 1:1|0:1|0:0;;;False;Stadio Valascia, Ambri;4683
Di;04.03.2014;19:45;EHC Biel;HC Ambri-Piotta; 4:1; 1:1|2:0|1:0;;;False;Eisstadion, Biel-Bienne;4202
Di;04.03.2014;19:45;HC Davos;Kloten Flyers; 2:1; 2:0|0:1|0:0;;;False;Vaillant Arena, Davos;4574
Di;04.03.2014;19:45;Fribourg-Gottéron;Lausanne HC; 1:2; 0:0|0:2|1:0;;;False;BCF Arena, Fribourg;6700
Di;04.03.2014;19:45;SC Rapperswil-Jona Lakers;Genève-Servette HC; 5:6; 2:2|0:1|3:2|0:1;SO;;False;Diners Club Arena, Rapperswil;3145
Di;04.03.2014;19:45;ZSC Lions;SC Bern; 5:2; 0:0|1:1|4:1;;;False;Hallenstadion AG, Zürich;10069
Di;04.03.2014;19:45;EV Zug;HC Lugano; 1:2; 1:1|0:0|0:1;;;False;BOSSARD Arena, Zug;5315
